,2015-1,2015-2,2015-3,2015-4,2015-5,2015-6,2015-7,2015-8,2015-9,2015-10,2015-11,2015-12,2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12
ALXN,-0.018291666601817837,-0.021785919580769864,-0.02294674687200534,-0.02371674143106716,-0.024032006603926518,-0.026242707362747357,-0.026069786556617885,-0.02480640309777212,-0.02237015586419014,-0.0206129160961446,-0.019937335075201023,-0.01985253333577379,-0.019795262634460204,-0.020855837037864262,-0.014499893104301304,-0.013339407522299918,-0.017508576975994825,-0.01584470323932673,-0.02010993732836572,-0.020703562464848082,-0.02074274620034231,-0.022004974978161673,-0.014452313954149667,-0.01283067014748937,-0.009367817132823376,-0.010030228235022443,-0.011233914931558607,-0.014019232085160968,-0.014741637544860353,-0.019112766822399832,-0.0157252618650823,-0.014609649668056682,-0.013028883912281335,-0.012194610223300723,-0.014328336886978042,-0.01654041688181315,-0.015137713902182387,-0.01587823006176073,-0.015317994290778804,-0.01765293715634205,-0.01811295484481265,-0.01957509340191765,-0.01911050446134528,-0.01944128857148885,-0.020615283898130176,-0.01759257232632101,-0.022823045476754844,-0.018717813035106477,-0.021389140806801668,-0.02007917149877085,-0.01779480311231134,-0.01781152084818505,-0.01602042566114906,-0.019283383258469153,-0.017326700311189883,-0.02045988232524331,-0.022956543427183226,-0.021831213549290115,-0.021637613853143434,-0.022542929501928682
ATVI,0.02937719217805612,0.031143922359457538,0.03276589858537451,0.03319751979031879,0.03178359160988237,0.03159958350370411,0.02993118573137355,0.03084932897328707,0.027757088069247312,0.030144876308714423,0.03022071937372891,0.03390579388693321,0.035607744264079574,0.029735287148691992,0.026759492527811686,0.024878731452667394,0.026906428072852435,0.02690047907410926,0.024683450542572608,0.025657369832610365,0.027560190028314564,0.030045179911313894,0.028198346595021767,0.02388335980191579,0.023570125237597852,0.025472873706676242,0.026338905088933863,0.03062912145256061,0.0314773799480807,0.031912454840232,0.033265705695304626,0.0334788015436393,0.03112508451772618,0.03097747012795682,0.02892385728976845,0.02565350879961602,0.026728574972194528,0.026116462149606817,0.024991854368027984,0.021361970500991173,0.01957617338612157,0.01939652382435331,0.01934285946135561,0.017224606808537442,0.0166779833290556,0.0194376387248376,0.015151105220685007,0.010272866504618419,0.013295622812874996,0.009196100735582996,0.005503501383600465,0.004420198165921879,0.005861497459946429,0.005525231199374336,0.006105001542505477,0.006960135709854551,0.0044482438685355605,0.006611729059277421,0.00904649057620554,0.006723467670548028
BBBY,-0.020201961675652115,-0.023457859648666965,-0.024030713344889796,-0.021652480133375472,-0.024366317914760127,-0.02384249349872251,-0.025164567018067463,-0.025315349490204055,-0.019208852387217906,-0.02201771858834016,-0.023450806888444375,-0.01771299063494708,-0.0206944337808771,-0.018556127515205165,-0.01863562886180821,-0.01445956893785841,-0.015976834479347897,-0.014083618874888156,-0.010518789940289024,-0.009751489735549698,-0.010929920825885755,-0.015372511057844625,-0.01914997348163501,-0.02245160208363576,-0.026570531225911045,-0.02670459827604484,-0.02607867763401532,-0.028398256609962536,-0.02795460801547131,-0.026825860836800913,-0.03413385010787351,-0.03470945224988005,-0.03673136688466795,-0.04446443580207866,-0.0473401378480744,-0.04299708388987339,-0.045384815615071676,-0.0403586002147666,-0.04730471274375724,-0.05040758262686802,-0.0508348659999726,-0.04912381401041953,-0.04571271412204337,-0.04729825636059038,-0.04438799718115409,-0.03911211236835221,-0.041899313565492265,-0.04269524220054573,-0.04604597006657954,-0.040887034107854756,-0.039363446605055,-0.03726277110963321,-0.03763282526181264,-0.04086179336980579,-0.041006358921222855,-0.0399580007358943,-0.0340020961552667,-0.03685386064637689,-0.03263802059168401,-0.030951182844586804
CA,-0.05291163721569538,-0.04573572938407425,-0.04083739227768574,-0.04048071940121738,-0.04510286098231346,-0.0450418729716206,-0.04610813477945175,-0.04462742929038237,-0.052667834933629,-0.05647689142615707,-0.05672288128344377,-0.06470809348841483,-0.057175354398143724,-0.049111583743016565,-0.049080661053469546,-0.05208894811131788,-0.05189823054407443,-0.04709752499810125,-0.042268675374976965,-0.041200490456828436,-0.049623697506862914,-0.05387017615373327,-0.05968818563870477,-0.06705156260279097,-0.07097011723295078,-0.077273892392156,-0.07361465454051803,-0.07673593653852329,-0.0744539404163849,-0.07291318742530312,-0.06256842410460212,-0.05964324891251699,-0.054994620695740154,-0.05956646064935311,-0.06351682291203947,-0.05820726699685247,-0.06017017122050979,-0.05531946211446834,-0.05943256386030002,-0.06428871155186142,-0.06365310714404145,-0.06345617682433559,-0.06033811239971567,-0.048539416688724066,-0.04610175635585255,-0.04373930442598663,-0.02422969209159271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELG,-0.011258233192357693,-0.00904433540582069,-0.008310909893721685,-0.011330128694153346,-0.014750746087436248,-0.014269795942316543,-0.014218641823260787,-0.01258025241791283,-0.015432225980095853,-0.016479782027967314,-0.015064917837441473,-0.027818320590976275,-0.02910283421837903,-0.02994145290536521,-0.025388768127396995,-0.027574307096230374,-0.026647566466989143,-0.0263422524702689,-0.02434974482053676,-0.02457183945855633,-0.02699431981246433,-0.027616137988595926,-0.018661335272604163,-0.00941391939427244,-0.00899939630651873,-0.011323213778992713,-0.010130052020334152,-0.008058912084606545,-0.009179278734473661,-0.01002905965712475,-0.005739307772728852,-0.006148778924139925,-0.008369513524304836,-0.005214812089476094,-0.016414429183835053,-0.012105861508130505,-0.010625205352781348,-0.012970537967883704,-0.020100169994652684,-0.013386688168405169,-0.017132586802774106,-0.019193683448823814,-0.01764965574925206,-0.014674523646594669,-0.013734788739459922,-0.016576141427209774,-0.022448901400884756,-0.028355135971624562,-0.02944553754673135,-0.008511548758408427,-0.009165615185049159,-0.002946474703755985,-0.003695821874426273,-0.0006147082864205594,-0.0038748446954836105,-0.0026278736046654733,-0.00048294450425820715,0.002399202172121728,0.00092720884232801,0.0
CERN,-0.030307708403490532,-0.02796547770940516,-0.026582935272188968,-0.025384817770503984,-0.024756560650851828,-0.02103473583544055,-0.02037190274245591,-0.020677478417515268,-0.013238517868255225,-0.016021001793925488,-0.012723618739120814,-0.01091675308519105,-0.0075614738661083,-0.0019417785716086856,-0.0041162205875999594,5.0938010409854774e-05,0.002409555844882863,-0.0004045856325951723,-0.0014455910250677456,-0.00036309331509108873,0.004208750262337139,0.0023866466535828,-4.111526269868958e-05,-0.0074455552475574446,-0.010392036306768942,-0.007470651812392546,-0.0036029641934404695,-0.0016736590835615683,0.004301735097588244,0.004715551332337781,0.00483221592962621,0.004145990634617819,0.0077322574724567085,0.010829957014341696,0.009663240367964489,0.009532953598866335,0.006915094973440391,0.005944230139491734,0.0023055656671200127,-0.0017660994763442836,-0.0025850197533728286,-0.004509857076777533,-0.004578477160868828,-0.0036758020591281474,-0.0022672051820552697,-0.002742786360141869,-0.0043247333050584645,-0.004782726700218514,-0.005945545928190521,-0.008526854420282004,-0.009007191931984543,-0.010121009549741327,-0.006073835702731548,-0.0009144617736449173,-0.002363544566458242,-0.0039852357533893615,-0.004495377739894585,-0.005763628564215681,-0.005732509669246089,-0.004714753066648409
CTRX,0.008043779042158678,0.0079659804818174,0.008002197304761892,0.007472716103488118,0.007958536906059837,0.008097878027136254,0.00868282747477788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTXS,-0.017228853760347846,-0.01668624545814865,-0.015525506142626211,-0.016243318935437474,-0.01781896462915765,-0.017226232925674684,-0.015151736028031649,-0.01657707269783966,-0.02273172619045678,-0.025611529324332232,-0.029174223765239916,-0.029901418754550768,-0.030973418588098087,-0.0352941059475356,-0.03660820514855971,-0.03476632057597269,-0.034054428209361616,-0.03527139673303174,-0.035609046641205885,-0.03526248227695863,-0.03838827521867105,-0.03967293958305685,-0.04098180453558877,-0.0411573826423575,-0.0407944814316231,-0.04496434375424466,-0.04404477303730802,-0.04364930267034889,-0.043681264875598175,-0.04335948144856852,-0.044585414535507684,-0.04432952468738577,-0.046558977470452574,-0.04827766525327373,-0.04761335656640923,-0.04735902378234932,-0.04736569566163475,-0.04671536669074797,-0.050379517077992444,-0.050084413295965136,-0.04827595227169168,-0.04756442237174773,-0.04765242979717488,-0.046273872865190635,-0.044989131191460925,-0.044861819043514245,-0.04167858854242411,-0.04225876824988168,-0.03782875065844768,-0.03861573715835505,-0.03926829926136875,-0.04094158827936017,-0.044279371286754354,-0.04243482374109176,-0.04187165821195659,-0.04292169538874027,-0.038874931934509666,-0.04063354940272336,-0.03599006970411183,-0.03762358623740935
DISH,0.0034857277995858776,0.0033968599600246,0.0032915209052668537,0.004108105249858839,0.0032094599852038885,0.004256344047690833,0.004635246141223123,0.013216665705686895,0.009546008540515783,0.010092066718879689,0.009927694480987495,0.010399487209050415,0.009216605053560749,0.007585228698074584,0.0020117392654260755,-0.0036429941246178404,-0.004022268187167513,-0.003679914014191571,-0.0015814541121033782,-0.0009014894479750603,-0.002776873106409361,-0.0011738024477522795,0.0025067804242034962,0.0009109359826524262,0.0034307096643399542,0.001808614258258262,0.003457928141736767,0.0033548727855132188,0.0027165317964262387,0.001970652056355854,5.721980677679539e-05,0.0009205547567380651,-0.003249336463062559,-0.003921473236529915,-0.005987106447833936,-0.002980033495397695,-0.00660352461575605,-0.005957500538701234,-0.009820330183893257,-0.01385425998576783,-0.016323097427453463,-0.019528288050184583,-0.01652184433159133,-0.018582103107761212,-0.013403496287236132,-0.013822009468445404,-0.02113209481740714,-0.023723395878786482,-0.028939102127241906,-0.02785296252773295,-0.028153628397325797,-0.027447742817536938,-0.02584924261943735,-0.023510631158929943,-0.024138184644912762,-0.027875758493157175,-0.028266653198822607,-0.02700089077173351,-0.02793453756426241,-0.026900965489182548
DTV,0.05278405957246747,0.058150185164710815,0.06338415900036708,0.06402632603434179,0.06514747679664386,0.06453590921259218,0.06777185359192313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRX,0.03527413311723941,0.03363417256422126,0.03282808881229163,0.03277861391487506,0.033935352186044904,0.03179560686089944,0.0323360172348129,0.03653435315380546,0.036020552223494,0.04032629078515552,0.04418742135880841,0.04256199190625029,0.04403690578379604,0.04004399345472434,0.03625515153641096,0.032783647861308086,0.03820321662769312,0.03862079229625774,0.04204502438863069,0.04083428618832877,0.03714153425361029,0.03530076140572696,0.03229211909930008,0.037976690683560535,0.03282292604822983,0.031045948936548565,0.03145996289772681,0.028999247452461463,0.02649085538357207,0.02828776974172334,0.02702658951286574,0.02642691399754657,0.029375433254559886,0.026937043138536804,0.02622706595038595,0.02774921150779887,0.03130388635933561,0.03291513508926726,0.03616153039553227,0.03087903559146775,0.03461003999136893,0.03586374965820567,0.03719476749597632,0.03710442090926326,0.040278678223708356,0.043554382592181015,0.04482623843984789,0.04421817857673692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FISV,0.047410678522296384,0.04866256127993024,0.04316825459293023,0.04743939376496308,0.0488910045749602,0.04997255985024953,0.05122345342359901,0.04778129797895316,0.04199547894485776,0.03455389055970688,0.03904033648587617,0.04524452750428387,0.04769343056184319,0.06528104407039287,0.010836237031043243,0.010467847103912957,0.011299103068581652,0.011441090102549971,0.01099971042297283,0.010508220615522708,0.010800002054738205,0.011303480011702534,0.012208956300008924,0.013314529524937578,0.013238567340407119,0.012900936529371418,0.012575162948786073,0.012855204687578968,0.013307791596934439,0.012670819528317272,0.014249423333598618,0.014289778368015954,0.014450103417006623,0.014950544838128035,0.014020976875610963,0.012990830027976914,0.012999242506704596,0.012445105148399069,0.016134980548853817,0.01792841523275692,0.017485731386564257,0.01699479170558818,0.01680125948043091,0.016713553425403205,0.015933875684503572,0.016129320045598958,0.017411327788267372,0.016941888734358913,0.018478808905016617,0.018772645165639618,0.017763642528283705,0.01738296544716929,0.01700925951867588,0.016978562845667705,0.016901989915819052,0.01808972539960313,0.017451972379847462,0.01798697871359224,0.018620445172245738,0.01915053897283909
GMCR,0.01771018936908854,0.017165817954799753,0.01723484127168061,0.01660896364038521,0.01692172208365373,0.015662140830658575,0.01564670045294056,0.015694280423275378,0.017536639078465695,0.01808537355136546,0.017911876946159574,0.017877033161795453,0.01573028284809582,0.018018621879655174,0.018454785635617876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LLTC,0.042094633755085244,0.045301716786183284,0.0469845105719522,0.04653133194524836,0.042123128998758995,0.038650997175466904,0.040878061841689045,0.04502446745262904,0.05661764194516382,0.04880841786672718,0.05146915161167059,0.04729315795963829,0.040771082968507344,0.06602665242927949,0.06019143123253967,0.060979285718132735,0.06527033937643081,0.057694509285928584,0.05811031830394311,0.060360654654372195,0.05591120548727559,0.05899682098477159,0.061891913347340205,0.05988565034082404,0.0612276127706259,0.05960587846916853,0.060373201065118835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIAL,0.04743430121229941,0.0526217673203476,0.05361894409174304,0.05894215621108645,0.062491028522852494,0.06357517438206729,0.06770890402909427,0.074637667673074,0.09643434138830886,0.10614519016250433,0.11263792338958951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNDK,-0.01757406940972461,-0.02012673700152175,-0.020417386017527753,-0.01946978703201717,-0.019551743314770532,-0.019529787539910474,-0.021713299406810042,-0.015133079076186592,-0.02036604635887107,-0.02264993277366799,-0.018310841992680515,-0.017551183612265875,-0.015041020432884824,-0.01627792242059391,-0.01646222245518842,-0.015534000638810204,-0.013555508366160325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPLS,-0.013489305877063292,-0.012306110506672272,-0.01167534071509331,-0.012189549330371337,-0.012880098853020102,-0.011168317047635077,-0.012742547103027262,-0.01065309661969866,-0.011465149251978486,-0.013309896784863339,-0.009968673376569006,-0.008624814253777202,-0.005703369507427829,-0.004067221008422418,-0.007287131067920519,-0.007161726147325168,-0.011847183742650313,-0.015434101232797561,-0.014327341991886731,-0.012802225941263318,-0.014867974217860987,-0.015971953186804874,-0.022330808899782142,-0.020461772797199282,-0.01978760211462801,-0.020026954037306966,-0.01982871752431696,-0.023232530398088914,-0.01957599145073581,-0.018340659663899424,-0.01772462904468204,-0.01620376966525447,-0.01519353495271035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WFM,0.005222163985145762,0.008559359619135471,0.010130813704210153,0.008516667520979128,0.008142421368171946,0.007804592953790414,0.008150299449725144,0.006188313133858671,0.01070939652564953,0.012689088838815837,0.01360715105962794,0.015923647773147045,0.022433158335410465,0.01749879191772951,0.018267882773509127,0.019676109729664923,0.01792152548045732,0.022272704123997445,0.022469064305606985,0.022449955707538004,0.022525930177899334,0.021639460674243775,0.02055837164382848,0.023092244289468312,0.023174831689671903,0.021830995362947282,0.02078339084947938,0.018585897573183963,0.021955009431027545,0.021357593604072425,0.03236860440130178,0.03276592930417141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLNX,0.03282731111297353,0.04403941228967963,0.04901207388763419,0.044080064051208984,0.04362790515204888,0.042668440090984916,0.040220057552045,0.04111537794087678,0.03813610392984926,0.03505832543688187,0.030743982804123337,0.025808320218432906,0.03777387850474734,0.041440524019974945,0.04359209548348503,0.04192183822296505,0.03487444199297367,0.03575937431016376,0.036239743872883326,0.037903352459869324,0.039869987294505145,0.039144271509928864,0.034720541553658835,0.03427699644405744,0.04149773636566517,0.03921248842566819,0.03787825450154498,0.042007029983904834,0.04579554885589408,0.04548981006137105,0.04525118415543486,0.047138511906567426,0.05061508413975624,0.05107909701817605,0.04953933681139265,0.048621379617708266,0.04495108449289149,0.04750263609084067,0.04171908030890552,0.04466601571594757,0.033228090930769796,0.03269080972143104,0.030949954018008773,0.036448390497416674,0.04126970776547834,0.04215110331366973,0.0369850210918727,0.029706412785893224,0.029118297519814193,0.04425833231153534,0.04536809531102791,0.043024586950480226,0.030251628128279917,0.030474325262000057,0.03308725898129783,0.030834143036627903,0.029609554928092474,0.024008537018102905,0.021778578921604064,0.02231427869339479
YHOO,0.015764158483977286,0.013401529088567649,0.012594131303916373,0.014140546635432738,0.014138994650219061,0.013009223202766484,0.0130248846747415,0.010376688294095554,0.008645890876492555,0.011175231517613557,0.014176967934202958,0.008696386762126557,0.0077320331703589484,0.0028427702979529346,0.0034731217665687764,0.005365142031907438,0.005844395645712597,0.0046083638355405715,0.00565101276923408,0.004668135203078755,0.006730601957607176,0.0035309558398470197,0.001144136672525281,-0.0003944339314009424,-0.0011366532620127805,0.00012326848009098907,0.0012435331530208985,4.705055905802891e-05,0.0004775043744353058,0.002093323726743701,0.003795106344727975,0.004910461125378254,0.01013415673236645,0.010257682193963752,0.011403436274245393,0.010381335384544388,0.009005044881412794,0.010473991671008542,0.008701272281733813,0.009190164051046668,0.007715458128347508,0.010034504741154915,0.006536592466987123,0.004776248650666448,0.004597095037340293,0.005397112745881144,0.007346365743600369,0.009474213447595387,0.011343299756136266,0.011633938482341316,0.014718385505830905,0.013920727710169667,0.011820088515735794,0.009198986220086969,0.011229798545594749,0.011852179395107909,0.019221243463297177,-0.0033390099850195004,0.0,0.0
ALTR,-0.006393036504026093,-0.011156882052259176,-0.009382840333904907,-0.010306657726368768,-0.007563106150443394,-0.00583744549095902,-0.001985685855501046,-0.002683606798547208,0.0024951259573430837,0.009089746876433848,0.010284780082372845,0.01871576378308948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHTR,0.04855854797136156,0.04512972924008532,0.040665499552591106,0.042240897892241114,0.04191934128528821,0.041854088743960044,0.0422112073108859,0.04612979967867172,0.04762047095111388,0.04545469993722875,0.045608989609485825,0.04853104235643392,0.04728076610515991,0.04675191793945499,0.05362733493547006,0.05402211543328195,0.060012359512999824,0.05845199696059793,0.05857377469885199,0.05759785415125507,0.06241972803185867,0.06584979590692779,0.06593432120858797,0.06899756867972942,0.07066539559076533,0.06994603702556633,0.06865236181212972,0.06770223616513281,0.0685907487590378,0.06472564106776085,0.06932126169195764,0.07056597944803264,0.07304281749452352,0.0714448291767028,0.06704429460044908,0.06541201404870695,0.06526106911969681,0.0650298712446768,0.07049867200664789,0.07078468185662407,0.06321519866145806,0.062022993793850234,0.06272399081779872,0.0648917262864934,0.06303574762650074,0.06430749127719781,0.06326377363469962,0.06180255759573764,0.06355142823294362,0.06115330622670159,0.05996560729086903,0.05793551656978635,0.05866421728526389,0.059811981120050706,0.05910608000521045,0.05832284079370431,0.06043135090941937,0.06296805980232578,0.06798789360327567,0.06949231599475705
